"","uniqueid","island","site","transect","top_color","bowl_color","order","count","date traps out","date traps coll"
"279","Guam_Anao_L2","Guam","Anao","L2","r","w","crabronidae",0,2018-01-12,2018-01-15
"280","Guam_Anao_L2","Guam","Anao","L2","r","w","lepidoptera",0,2018-01-12,2018-01-15
"281","Guam_Anao_L2","Guam","Anao","L2","r","w","blattodea",0,2018-01-12,2018-01-15
"282","Guam_Anao_L2","Guam","Anao","L2","r","w","araneae",0,2018-01-12,2018-01-15
"283","Guam_Anao_L2","Guam","Anao","L2","r","w","isoptera",0,2018-01-12,2018-01-15
"284","Guam_Anao_L2","Guam","Anao","L2","r","w","partial",0,2018-01-12,2018-01-15
"285","Guam_Anao_L2","Guam","Anao","L2","r","w","trichoptera",0,2018-01-12,2018-01-15
"286","Guam_Anao_L2","Guam","Anao","L2","r","w","other",0,2018-01-12,2018-01-15
"287","Guam_Anao_L2","Guam","Anao","L2","w","y","diptera",1,2018-01-12,2018-01-15
"288","Guam_Anao_L2","Guam","Anao","L2","w","y","hemiptera",0,2018-01-12,2018-01-15
"289","Guam_Anao_L2","Guam","Anao","L2","w","y","coleoptera",0,2018-01-12,2018-01-15
"290","Guam_Anao_L2","Guam","Anao","L2","w","y","formicidae",2,2018-01-12,2018-01-15
"291","Guam_Anao_L2","Guam","Anao","L2","w","y","apoidea",0,2018-01-12,2018-01-15
"292","Guam_Anao_L2","Guam","Anao","L2","w","y","crabronidae",1,2018-01-12,2018-01-15
"293","Guam_Anao_L2","Guam","Anao","L2","w","y","lepidoptera",0,2018-01-12,2018-01-15
"294","Guam_Anao_L2","Guam","Anao","L2","w","y","blattodea",0,2018-01-12,2018-01-15
"295","Guam_Anao_L2","Guam","Anao","L2","w","y","araneae",0,2018-01-12,2018-01-15
"296","Guam_Anao_L2","Guam","Anao","L2","w","y","isoptera",0,2018-01-12,2018-01-15
"297","Guam_Anao_L2","Guam","Anao","L2","w","y","partial",0,2018-01-12,2018-01-15
"298","Guam_Anao_L2","Guam","Anao","L2","w","y","trichoptera",0,2018-01-12,2018-01-15
"299","Guam_Anao_L2","Guam","Anao","L2","w","y","other",0,2018-01-12,2018-01-15
"300","Guam_Anao_L2","Guam","Anao","L2","b","w","diptera",0,2018-01-12,2018-01-15
"301","Guam_Anao_L2","Guam","Anao","L2","b","w","hemiptera",0,2018-01-12,2018-01-15
"302","Guam_Anao_L2","Guam","Anao","L2","b","w","coleoptera",0,2018-01-12,2018-01-15
"303","Guam_Anao_L2","Guam","Anao","L2","b","w","formicidae",0,2018-01-12,2018-01-15
"304","Guam_Anao_L2","Guam","Anao","L2","b","w","apoidea",0,2018-01-12,2018-01-15
"305","Guam_Anao_L2","Guam","Anao","L2","b","w","crabronidae",0,2018-01-12,2018-01-15
"306","Guam_Anao_L2","Guam","Anao","L2","b","w","lepidoptera",0,2018-01-12,2018-01-15
"307","Guam_Anao_L2","Guam","Anao","L2","b","w","blattodea",0,2018-01-12,2018-01-15
"308","Guam_Anao_L2","Guam","Anao","L2","b","w","araneae",0,2018-01-12,2018-01-15
"309","Guam_Anao_L2","Guam","Anao","L2","b","w","isoptera",0,2018-01-12,2018-01-15
"310","Guam_Anao_L2","Guam","Anao","L2","b","w","partial",0,2018-01-12,2018-01-15
"311","Guam_Anao_L2","Guam","Anao","L2","b","w","trichoptera",0,2018-01-12,2018-01-15
"312","Guam_Anao_L2","Guam","Anao","L2","b","w","other",0,2018-01-12,2018-01-15
"313","Guam_Anao_L2","Guam","Anao","L2","y","b","diptera",0,2018-01-12,2018-01-15
"314","Guam_Anao_L2","Guam","Anao","L2","y","b","hemiptera",0,2018-01-12,2018-01-15
"315","Guam_Anao_L2","Guam","Anao","L2","y","b","coleoptera",0,2018-01-12,2018-01-15
"316","Guam_Anao_L2","Guam","Anao","L2","y","b","formicidae",0,2018-01-12,2018-01-15
"317","Guam_Anao_L2","Guam","Anao","L2","y","b","apoidea",0,2018-01-12,2018-01-15
"318","Guam_Anao_L2","Guam","Anao","L2","y","b","crabronidae",0,2018-01-12,2018-01-15
"319","Guam_Anao_L2","Guam","Anao","L2","y","b","lepidoptera",0,2018-01-12,2018-01-15
"320","Guam_Anao_L2","Guam","Anao","L2","y","b","blattodea",0,2018-01-12,2018-01-15
"321","Guam_Anao_L2","Guam","Anao","L2","y","b","araneae",0,2018-01-12,2018-01-15
"322","Guam_Anao_L2","Guam","Anao","L2","y","b","isoptera",0,2018-01-12,2018-01-15
"323","Guam_Anao_L2","Guam","Anao","L2","y","b","partial",0,2018-01-12,2018-01-15
"324","Guam_Anao_L2","Guam","Anao","L2","y","b","trichoptera",0,2018-01-12,2018-01-15
"325","Guam_Anao_L2","Guam","Anao","L2","y","b","other",0,2018-01-12,2018-01-15
"326","Guam_Anao_L2","Guam","Anao","L2","y","w","diptera",0,2018-01-12,2018-01-15
"327","Guam_Anao_L2","Guam","Anao","L2","y","w","hemiptera",0,2018-01-12,2018-01-15
"328","Guam_Anao_L2","Guam","Anao","L2","y","w","coleoptera",0,2018-01-12,2018-01-15
"329","Guam_Anao_L2","Guam","Anao","L2","y","w","formicidae",1,2018-01-12,2018-01-15
"330","Guam_Anao_L2","Guam","Anao","L2","y","w","apoidea",0,2018-01-12,2018-01-15
"331","Guam_Anao_L2","Guam","Anao","L2","y","w","crabronidae",0,2018-01-12,2018-01-15
"332","Guam_Anao_L2","Guam","Anao","L2","y","w","lepidoptera",0,2018-01-12,2018-01-15
"333","Guam_Anao_L2","Guam","Anao","L2","y","w","blattodea",0,2018-01-12,2018-01-15
"334","Guam_Anao_L2","Guam","Anao","L2","y","w","araneae",0,2018-01-12,2018-01-15
"335","Guam_Anao_L2","Guam","Anao","L2","y","w","isoptera",0,2018-01-12,2018-01-15
"336","Guam_Anao_L2","Guam","Anao","L2","y","w","partial",0,2018-01-12,2018-01-15
"337","Guam_Anao_L2","Guam","Anao","L2","y","w","trichoptera",0,2018-01-12,2018-01-15
"338","Guam_Anao_L2","Guam","Anao","L2","y","w","other",0,2018-01-12,2018-01-15
"339","Guam_Anao_L2","Guam","Anao","L2","w","r","diptera",1,2018-01-12,2018-01-15
"340","Guam_Anao_L2","Guam","Anao","L2","w","r","hemiptera",0,2018-01-12,2018-01-15
"341","Guam_Anao_L2","Guam","Anao","L2","w","r","coleoptera",1,2018-01-12,2018-01-15
"342","Guam_Anao_L2","Guam","Anao","L2","w","r","formicidae",1,2018-01-12,2018-01-15
"343","Guam_Anao_L2","Guam","Anao","L2","w","r","apoidea",0,2018-01-12,2018-01-15
"344","Guam_Anao_L2","Guam","Anao","L2","w","r","crabronidae",0,2018-01-12,2018-01-15
"345","Guam_Anao_L2","Guam","Anao","L2","w","r","lepidoptera",0,2018-01-12,2018-01-15
"346","Guam_Anao_L2","Guam","Anao","L2","w","r","blattodea",0,2018-01-12,2018-01-15
"347","Guam_Anao_L2","Guam","Anao","L2","w","r","araneae",0,2018-01-12,2018-01-15
"348","Guam_Anao_L2","Guam","Anao","L2","w","r","isoptera",0,2018-01-12,2018-01-15
"349","Guam_Anao_L2","Guam","Anao","L2","w","r","partial",0,2018-01-12,2018-01-15
"350","Guam_Anao_L2","Guam","Anao","L2","w","r","trichoptera",0,2018-01-12,2018-01-15
"351","Guam_Anao_L2","Guam","Anao","L2","w","r","other",0,2018-01-12,2018-01-15
"352","Guam_Anao_L2","Guam","Anao","L2","w","b","diptera",0,2018-01-12,2018-01-15
"353","Guam_Anao_L2","Guam","Anao","L2","w","b","hemiptera",0,2018-01-12,2018-01-15
"354","Guam_Anao_L2","Guam","Anao","L2","w","b","coleoptera",0,2018-01-12,2018-01-15
"355","Guam_Anao_L2","Guam","Anao","L2","w","b","formicidae",5,2018-01-12,2018-01-15
"356","Guam_Anao_L2","Guam","Anao","L2","w","b","apoidea",0,2018-01-12,2018-01-15
"357","Guam_Anao_L2","Guam","Anao","L2","w","b","crabronidae",0,2018-01-12,2018-01-15
"358","Guam_Anao_L2","Guam","Anao","L2","w","b","lepidoptera",1,2018-01-12,2018-01-15
"359","Guam_Anao_L2","Guam","Anao","L2","w","b","blattodea",0,2018-01-12,2018-01-15
"360","Guam_Anao_L2","Guam","Anao","L2","w","b","araneae",0,2018-01-12,2018-01-15
"361","Guam_Anao_L2","Guam","Anao","L2","w","b","isoptera",0,2018-01-12,2018-01-15
"362","Guam_Anao_L2","Guam","Anao","L2","w","b","partial",0,2018-01-12,2018-01-15
"363","Guam_Anao_L2","Guam","Anao","L2","w","b","trichoptera",0,2018-01-12,2018-01-15
"364","Guam_Anao_L2","Guam","Anao","L2","w","b","other",0,2018-01-12,2018-01-15
"365","Guam_Anao_L2","Guam","Anao","L2","r","y","diptera",0,2018-01-12,2018-01-15
"366","Guam_Anao_L2","Guam","Anao","L2","r","y","hemiptera",0,2018-01-12,2018-01-15
"367","Guam_Anao_L2","Guam","Anao","L2","r","y","coleoptera",0,2018-01-12,2018-01-15
"368","Guam_Anao_L2","Guam","Anao","L2","r","y","formicidae",0,2018-01-12,2018-01-15
"369","Guam_Anao_L2","Guam","Anao","L2","r","y","apoidea",0,2018-01-12,2018-01-15
"370","Guam_Anao_L2","Guam","Anao","L2","r","y","crabronidae",0,2018-01-12,2018-01-15
"371","Guam_Anao_L2","Guam","Anao","L2","r","y","lepidoptera",0,2018-01-12,2018-01-15
"372","Guam_Anao_L2","Guam","Anao","L2","r","y","blattodea",0,2018-01-12,2018-01-15
"373","Guam_Anao_L2","Guam","Anao","L2","r","y","araneae",0,2018-01-12,2018-01-15
"374","Guam_Anao_L2","Guam","Anao","L2","r","y","isoptera",0,2018-01-12,2018-01-15
"375","Guam_Anao_L2","Guam","Anao","L2","r","y","partial",0,2018-01-12,2018-01-15
"376","Guam_Anao_L2","Guam","Anao","L2","r","y","trichoptera",0,2018-01-12,2018-01-15
"377","Guam_Anao_L2","Guam","Anao","L2","r","y","other",0,2018-01-12,2018-01-15
"378","Guam_Anao_L2","Guam","Anao","L2","w","w","diptera",0,2018-01-12,2018-01-15
"379","Guam_Anao_L2","Guam","Anao","L2","w","w","hemiptera",0,2018-01-12,2018-01-15
"380","Guam_Anao_L2","Guam","Anao","L2","w","w","coleoptera",0,2018-01-12,2018-01-15
"381","Guam_Anao_L2","Guam","Anao","L2","w","w","formicidae",2,2018-01-12,2018-01-15
"382","Guam_Anao_L2","Guam","Anao","L2","w","w","apoidea",0,2018-01-12,2018-01-15
"383","Guam_Anao_L2","Guam","Anao","L2","w","w","crabronidae",1,2018-01-12,2018-01-15
"384","Guam_Anao_L2","Guam","Anao","L2","w","w","lepidoptera",1,2018-01-12,2018-01-15
"385","Guam_Anao_L2","Guam","Anao","L2","w","w","blattodea",0,2018-01-12,2018-01-15
"386","Guam_Anao_L2","Guam","Anao","L2","w","w","araneae",0,2018-01-12,2018-01-15
"387","Guam_Anao_L2","Guam","Anao","L2","w","w","isoptera",0,2018-01-12,2018-01-15
"388","Guam_Anao_L2","Guam","Anao","L2","w","w","partial",0,2018-01-12,2018-01-15
"389","Guam_Anao_L2","Guam","Anao","L2","w","w","trichoptera",0,2018-01-12,2018-01-15
"390","Guam_Anao_L2","Guam","Anao","L2","w","w","other",0,2018-01-12,2018-01-15
"391","Guam_Anao_L2","Guam","Anao","L2","r","r","diptera",0,2018-01-12,2018-01-15
"392","Guam_Anao_L2","Guam","Anao","L2","r","r","hemiptera",0,2018-01-12,2018-01-15
"393","Guam_Anao_L2","Guam","Anao","L2","r","r","coleoptera",1,2018-01-12,2018-01-15
"394","Guam_Anao_L2","Guam","Anao","L2","r","r","formicidae",0,2018-01-12,2018-01-15
"395","Guam_Anao_L2","Guam","Anao","L2","r","r","apoidea",0,2018-01-12,2018-01-15
"396","Guam_Anao_L2","Guam","Anao","L2","r","r","crabronidae",0,2018-01-12,2018-01-15
"397","Guam_Anao_L2","Guam","Anao","L2","r","r","lepidoptera",0,2018-01-12,2018-01-15
"398","Guam_Anao_L2","Guam","Anao","L2","r","r","blattodea",0,2018-01-12,2018-01-15
"399","Guam_Anao_L2","Guam","Anao","L2","r","r","araneae",0,2018-01-12,2018-01-15
"400","Guam_Anao_L2","Guam","Anao","L2","r","r","isoptera",0,2018-01-12,2018-01-15
"401","Guam_Anao_L2","Guam","Anao","L2","r","r","partial",0,2018-01-12,2018-01-15
"402","Guam_Anao_L2","Guam","Anao","L2","r","r","trichoptera",0,2018-01-12,2018-01-15
"403","Guam_Anao_L2","Guam","Anao","L2","r","r","other",0,2018-01-12,2018-01-15
"404","Guam_Anao_L2","Guam","Anao","L2","y","r","diptera",0,2018-01-12,2018-01-15
"405","Guam_Anao_L2","Guam","Anao","L2","y","r","hemiptera",0,2018-01-12,2018-01-15
"406","Guam_Anao_L2","Guam","Anao","L2","y","r","coleoptera",0,2018-01-12,2018-01-15
"407","Guam_Anao_L2","Guam","Anao","L2","y","r","formicidae",1,2018-01-12,2018-01-15
"408","Guam_Anao_L2","Guam","Anao","L2","y","r","apoidea",0,2018-01-12,2018-01-15
"409","Guam_Anao_L2","Guam","Anao","L2","y","r","crabronidae",0,2018-01-12,2018-01-15
"410","Guam_Anao_L2","Guam","Anao","L2","y","r","lepidoptera",0,2018-01-12,2018-01-15
"411","Guam_Anao_L2","Guam","Anao","L2","y","r","blattodea",0,2018-01-12,2018-01-15
"412","Guam_Anao_L2","Guam","Anao","L2","y","r","araneae",0,2018-01-12,2018-01-15
"413","Guam_Anao_L2","Guam","Anao","L2","y","r","isoptera",0,2018-01-12,2018-01-15
"414","Guam_Anao_L2","Guam","Anao","L2","y","r","partial",0,2018-01-12,2018-01-15
"415","Guam_Anao_L2","Guam","Anao","L2","y","r","trichoptera",0,2018-01-12,2018-01-15
"416","Guam_Anao_L2","Guam","Anao","L2","y","r","other",0,2018-01-12,2018-01-15
"417","Guam_Anao_L3","Guam","Anao","L3","y","y","diptera",0,2018-01-12,2018-01-15
"418","Guam_Anao_L3","Guam","Anao","L3","y","y","hemiptera",0,2018-01-12,2018-01-15
"419","Guam_Anao_L3","Guam","Anao","L3","y","y","coleoptera",1,2018-01-12,2018-01-15
"420","Guam_Anao_L3","Guam","Anao","L3","y","y","formicidae",0,2018-01-12,2018-01-15
"421","Guam_Anao_L3","Guam","Anao","L3","y","y","apoidea",0,2018-01-12,2018-01-15
"422","Guam_Anao_L3","Guam","Anao","L3","y","y","crabronidae",0,2018-01-12,2018-01-15
"423","Guam_Anao_L3","Guam","Anao","L3","y","y","lepidoptera",0,2018-01-12,2018-01-15
"424","Guam_Anao_L3","Guam","Anao","L3","y","y","blattodea",0,2018-01-12,2018-01-15
"425","Guam_Anao_L3","Guam","Anao","L3","y","y","araneae",0,2018-01-12,2018-01-15
"426","Guam_Anao_L3","Guam","Anao","L3","y","y","isoptera",0,2018-01-12,2018-01-15
"427","Guam_Anao_L3","Guam","Anao","L3","y","y","partial",0,2018-01-12,2018-01-15
"428","Guam_Anao_L3","Guam","Anao","L3","y","y","trichoptera",0,2018-01-12,2018-01-15
"429","Guam_Anao_L3","Guam","Anao","L3","y","y","other",0,2018-01-12,2018-01-15
"430","Guam_Anao_L3","Guam","Anao","L3","y","w","diptera",1,2018-01-12,2018-01-15
"431","Guam_Anao_L3","Guam","Anao","L3","y","w","hemiptera",0,2018-01-12,2018-01-15
"432","Guam_Anao_L3","Guam","Anao","L3","y","w","coleoptera",0,2018-01-12,2018-01-15
"433","Guam_Anao_L3","Guam","Anao","L3","y","w","formicidae",0,2018-01-12,2018-01-15
"434","Guam_Anao_L3","Guam","Anao","L3","y","w","apoidea",0,2018-01-12,2018-01-15
"435","Guam_Anao_L3","Guam","Anao","L3","y","w","crabronidae",0,2018-01-12,2018-01-15
"436","Guam_Anao_L3","Guam","Anao","L3","y","w","lepidoptera",0,2018-01-12,2018-01-15
"437","Guam_Anao_L3","Guam","Anao","L3","y","w","blattodea",0,2018-01-12,2018-01-15
"438","Guam_Anao_L3","Guam","Anao","L3","y","w","araneae",0,2018-01-12,2018-01-15
"439","Guam_Anao_L3","Guam","Anao","L3","y","w","isoptera",0,2018-01-12,2018-01-15
"440","Guam_Anao_L3","Guam","Anao","L3","y","w","partial",0,2018-01-12,2018-01-15
"441","Guam_Anao_L3","Guam","Anao","L3","y","w","trichoptera",0,2018-01-12,2018-01-15
"442","Guam_Anao_L3","Guam","Anao","L3","y","w","other",0,2018-01-12,2018-01-15
"443","Guam_Anao_L3","Guam","Anao","L3","y","b","diptera",1,2018-01-12,2018-01-15
"444","Guam_Anao_L3","Guam","Anao","L3","y","b","hemiptera",0,2018-01-12,2018-01-15
"445","Guam_Anao_L3","Guam","Anao","L3","y","b","coleoptera",0,2018-01-12,2018-01-15
"446","Guam_Anao_L3","Guam","Anao","L3","y","b","formicidae",0,2018-01-12,2018-01-15
"447","Guam_Anao_L3","Guam","Anao","L3","y","b","apoidea",0,2018-01-12,2018-01-15
"448","Guam_Anao_L3","Guam","Anao","L3","y","b","crabronidae",0,2018-01-12,2018-01-15
"449","Guam_Anao_L3","Guam","Anao","L3","y","b","lepidoptera",0,2018-01-12,2018-01-15
"450","Guam_Anao_L3","Guam","Anao","L3","y","b","blattodea",0,2018-01-12,2018-01-15
"451","Guam_Anao_L3","Guam","Anao","L3","y","b","araneae",0,2018-01-12,2018-01-15
"452","Guam_Anao_L3","Guam","Anao","L3","y","b","isoptera",0,2018-01-12,2018-01-15
"453","Guam_Anao_L3","Guam","Anao","L3","y","b","partial",0,2018-01-12,2018-01-15
"454","Guam_Anao_L3","Guam","Anao","L3","y","b","trichoptera",0,2018-01-12,2018-01-15
"455","Guam_Anao_L3","Guam","Anao","L3","y","b","other",0,2018-01-12,2018-01-15
"456","Guam_Anao_L3","Guam","Anao","L3","b","b","diptera",0,2018-01-12,2018-01-15
"457","Guam_Anao_L3","Guam","Anao","L3","b","b","hemiptera",0,2018-01-12,2018-01-15
"458","Guam_Anao_L3","Guam","Anao","L3","b","b","coleoptera",0,2018-01-12,2018-01-15
"459","Guam_Anao_L3","Guam","Anao","L3","b","b","formicidae",0,2018-01-12,2018-01-15
"460","Guam_Anao_L3","Guam","Anao","L3","b","b","apoidea",1,2018-01-12,2018-01-15
"461","Guam_Anao_L3","Guam","Anao","L3","b","b","crabronidae",0,2018-01-12,2018-01-15
"462","Guam_Anao_L3","Guam","Anao","L3","b","b","lepidoptera",0,2018-01-12,2018-01-15
"463","Guam_Anao_L3","Guam","Anao","L3","b","b","blattodea",0,2018-01-12,2018-01-15
"464","Guam_Anao_L3","Guam","Anao","L3","b","b","araneae",0,2018-01-12,2018-01-15
"465","Guam_Anao_L3","Guam","Anao","L3","b","b","isoptera",0,2018-01-12,2018-01-15
"466","Guam_Anao_L3","Guam","Anao","L3","b","b","partial",0,2018-01-12,2018-01-15
"467","Guam_Anao_L3","Guam","Anao","L3","b","b","trichoptera",0,2018-01-12,2018-01-15
"468","Guam_Anao_L3","Guam","Anao","L3","b","b","other",0,2018-01-12,2018-01-15
"469","Guam_Anao_L3","Guam","Anao","L3","r","r","diptera",0,2018-01-12,2018-01-15
"470","Guam_Anao_L3","Guam","Anao","L3","r","r","hemiptera",0,2018-01-12,2018-01-15
"471","Guam_Anao_L3","Guam","Anao","L3","r","r","coleoptera",0,2018-01-12,2018-01-15
"472","Guam_Anao_L3","Guam","Anao","L3","r","r","formicidae",1,2018-01-12,2018-01-15
"473","Guam_Anao_L3","Guam","Anao","L3","r","r","apoidea",0,2018-01-12,2018-01-15
"474","Guam_Anao_L3","Guam","Anao","L3","r","r","crabronidae",0,2018-01-12,2018-01-15
"475","Guam_Anao_L3","Guam","Anao","L3","r","r","lepidoptera",0,2018-01-12,2018-01-15
"476","Guam_Anao_L3","Guam","Anao","L3","r","r","blattodea",0,2018-01-12,2018-01-15
"477","Guam_Anao_L3","Guam","Anao","L3","r","r","araneae",0,2018-01-12,2018-01-15
"478","Guam_Anao_L3","Guam","Anao","L3","r","r","isoptera",0,2018-01-12,2018-01-15
"479","Guam_Anao_L3","Guam","Anao","L3","r","r","partial",0,2018-01-12,2018-01-15
"480","Guam_Anao_L3","Guam","Anao","L3","r","r","trichoptera",0,2018-01-12,2018-01-15
"481","Guam_Anao_L3","Guam","Anao","L3","r","r","other",0,2018-01-12,2018-01-15
"482","Guam_Anao_L3","Guam","Anao","L3","w","b","diptera",0,2018-01-12,2018-01-15
"483","Guam_Anao_L3","Guam","Anao","L3","w","b","hemiptera",0,2018-01-12,2018-01-15
"484","Guam_Anao_L3","Guam","Anao","L3","w","b","coleoptera",0,2018-01-12,2018-01-15
"485","Guam_Anao_L3","Guam","Anao","L3","w","b","formicidae",0,2018-01-12,2018-01-15
"486","Guam_Anao_L3","Guam","Anao","L3","w","b","apoidea",0,2018-01-12,2018-01-15
"487","Guam_Anao_L3","Guam","Anao","L3","w","b","crabronidae",0,2018-01-12,2018-01-15
"488","Guam_Anao_L3","Guam","Anao","L3","w","b","lepidoptera",1,2018-01-12,2018-01-15
"489","Guam_Anao_L3","Guam","Anao","L3","w","b","blattodea",0,2018-01-12,2018-01-15
"490","Guam_Anao_L3","Guam","Anao","L3","w","b","araneae",0,2018-01-12,2018-01-15
"491","Guam_Anao_L3","Guam","Anao","L3","w","b","isoptera",0,2018-01-12,2018-01-15
"492","Guam_Anao_L3","Guam","Anao","L3","w","b","partial",0,2018-01-12,2018-01-15
"493","Guam_Anao_L3","Guam","Anao","L3","w","b","trichoptera",0,2018-01-12,2018-01-15
"494","Guam_Anao_L3","Guam","Anao","L3","w","b","other",0,2018-01-12,2018-01-15
"495","Guam_Anao_L3","Guam","Anao","L3","y","r","diptera",0,2018-01-12,2018-01-15
"496","Guam_Anao_L3","Guam","Anao","L3","y","r","hemiptera",0,2018-01-12,2018-01-15
"497","Guam_Anao_L3","Guam","Anao","L3","y","r","coleoptera",0,2018-01-12,2018-01-15
"498","Guam_Anao_L3","Guam","Anao","L3","y","r","formicidae",0,2018-01-12,2018-01-15
"499","Guam_Anao_L3","Guam","Anao","L3","y","r","apoidea",0,2018-01-12,2018-01-15
"500","Guam_Anao_L3","Guam","Anao","L3","y","r","crabronidae",0,2018-01-12,2018-01-15
"501","Guam_Anao_L3","Guam","Anao","L3","y","r","lepidoptera",0,2018-01-12,2018-01-15
"502","Guam_Anao_L3","Guam","Anao","L3","y","r","blattodea",0,2018-01-12,2018-01-15
"503","Guam_Anao_L3","Guam","Anao","L3","y","r","araneae",0,2018-01-12,2018-01-15
"504","Guam_Anao_L3","Guam","Anao","L3","y","r","isoptera",0,2018-01-12,2018-01-15
"505","Guam_Anao_L3","Guam","Anao","L3","y","r","partial",0,2018-01-12,2018-01-15
"506","Guam_Anao_L3","Guam","Anao","L3","y","r","trichoptera",0,2018-01-12,2018-01-15
"507","Guam_Anao_L3","Guam","Anao","L3","y","r","other",0,2018-01-12,2018-01-15
"508","Guam_Anao_L3","Guam","Anao","L3","w","w","diptera",0,2018-01-12,2018-01-15
"509","Guam_Anao_L3","Guam","Anao","L3","w","w","hemiptera",0,2018-01-12,2018-01-15
"510","Guam_Anao_L3","Guam","Anao","L3","w","w","coleoptera",0,2018-01-12,2018-01-15
"511","Guam_Anao_L3","Guam","Anao","L3","w","w","formicidae",0,2018-01-12,2018-01-15
"512","Guam_Anao_L3","Guam","Anao","L3","w","w","apoidea",0,2018-01-12,2018-01-15
"513","Guam_Anao_L3","Guam","Anao","L3","w","w","crabronidae",0,2018-01-12,2018-01-15
"514","Guam_Anao_L3","Guam","Anao","L3","w","w","lepidoptera",0,2018-01-12,2018-01-15
"515","Guam_Anao_L3","Guam","Anao","L3","w","w","blattodea",0,2018-01-12,2018-01-15
"516","Guam_Anao_L3","Guam","Anao","L3","w","w","araneae",0,2018-01-12,2018-01-15
"517","Guam_Anao_L3","Guam","Anao","L3","w","w","isoptera",0,2018-01-12,2018-01-15
"518","Guam_Anao_L3","Guam","Anao","L3","w","w","partial",0,2018-01-12,2018-01-15
"519","Guam_Anao_L3","Guam","Anao","L3","w","w","trichoptera",0,2018-01-12,2018-01-15
"520","Guam_Anao_L3","Guam","Anao","L3","w","w","other",0,2018-01-12,2018-01-15
"521","Guam_Anao_L3","Guam","Anao","L3","w","y","diptera",0,2018-01-12,2018-01-15
"522","Guam_Anao_L3","Guam","Anao","L3","w","y","hemiptera",0,2018-01-12,2018-01-15
"523","Guam_Anao_L3","Guam","Anao","L3","w","y","coleoptera",0,2018-01-12,2018-01-15
"524","Guam_Anao_L3","Guam","Anao","L3","w","y","formicidae",0,2018-01-12,2018-01-15
"525","Guam_Anao_L3","Guam","Anao","L3","w","y","apoidea",0,2018-01-12,2018-01-15
"526","Guam_Anao_L3","Guam","Anao","L3","w","y","crabronidae",0,2018-01-12,2018-01-15
"527","Guam_Anao_L3","Guam","Anao","L3","w","y","lepidoptera",0,2018-01-12,2018-01-15
"528","Guam_Anao_L3","Guam","Anao","L3","w","y","blattodea",0,2018-01-12,2018-01-15
"529","Guam_Anao_L3","Guam","Anao","L3","w","y","araneae",0,2018-01-12,2018-01-15
"530","Guam_Anao_L3","Guam","Anao","L3","w","y","isoptera",0,2018-01-12,2018-01-15
"531","Guam_Anao_L3","Guam","Anao","L3","w","y","partial",0,2018-01-12,2018-01-15
"532","Guam_Anao_L3","Guam","Anao","L3","w","y","trichoptera",0,2018-01-12,2018-01-15
"533","Guam_Anao_L3","Guam","Anao","L3","w","y","other",0,2018-01-12,2018-01-15
"534","Guam_Anao_L3","Guam","Anao","L3","b","y","diptera",1,2018-01-12,2018-01-15
"535","Guam_Anao_L3","Guam","Anao","L3","b","y","hemiptera",0,2018-01-12,2018-01-15
"536","Guam_Anao_L3","Guam","Anao","L3","b","y","coleoptera",0,2018-01-12,2018-01-15
"537","Guam_Anao_L3","Guam","Anao","L3","b","y","formicidae",1,2018-01-12,2018-01-15
"538","Guam_Anao_L3","Guam","Anao","L3","b","y","apoidea",0,2018-01-12,2018-01-15
"539","Guam_Anao_L3","Guam","Anao","L3","b","y","crabronidae",0,2018-01-12,2018-01-15
